Department,Department Name,Property Id,Property Name,Year Ending,Address 1,City,State/Province,Postal Code,Property GFA - EPA Calculated (Buildings) (ft²),Primary Property Type - Self Selected,Year Built,Electricity Use  Generated from Onsite Renewable Systems and Used Onsite (kWh),Electricity Use - Grid Purchase (kWh),Natural Gas Use (therms),Propane Use (kBtu),Water Use (All Water Sources) (kgal),Percent of Electricity that is Green Power,Green Power - Onsite and Offsite (kWh),Site Energy Use (kBtu),ENERGY STAR Score,LEED Certified,Location
CAL TRANS ,California Department of Transportation,1386688,WOODSIDE MAINTENANCE STATION,12/31/2014,5055 FARMHILL BOULEVARD,WOODSIDE,California,94061,8674,Other,1900,,70113.3,8892.716,,46,0%,0,1128498.1,,,"5055 FARMHILL BOULEVARD
WOODSIDE, California 94061
"
CAL TRANS ,California Department of Transportation,1386694,BECKWORTH MAINTENANCE STATION,12/31/2014,"81313 HWY 70, PM81.7",BECKWOURTH,California,96122,6532,Other,1900,,28407.6,,,129,0%,0,96926.7,,,"81313 HWY 70, PM81.7
BECKWOURTH, California 96122
"
CAL TRANS ,California Department of Transportation,1386696,BODFISH MAINTENANCE STATION,12/31/2014,3115 KERN CANYON ROAD W OF BODFISH and L,BODFISH,California,93226,7492,Other,1900,,37056.7,,,20.2,0%,0,126437.6,,,"3115 KERN CANYON ROAD W OF BODFISH and L
BODFISH, California 93226
"
CAL TRANS ,California Department of Transportation,1386698,BOONVILLE MAINTENANCE STATION,12/31/2014,HIGHWAY 128 AND ANDERSON CREEK,BOONVILLE,California,95415,6671,Other,1900,,20360.9,,,140.8,0%,0,69471.3,,,"HIGHWAY 128 AND ANDERSON CREEK
BOONVILLE, California 95415
"
CAL TRANS ,California Department of Transportation,1386702,BRIDGEPORT MAINTENANCE STATION,12/31/2014,1/2 MILE S OF B'PORT 1/2 MILE E OF US 395,BRIDGEPORT,California,93517,11171,Other,1900,,80304.1,,,98.1,0%,0,273997.5,,,"1/2 MILE S OF B'PORT 1/2 MILE E OF US 395
BRIDGEPORT, California 93517
"
CAL TRANS ,California Department of Transportation,1386704,CALISTOGA MAINTENANCE STATION,12/31/2014,"TUBBS LANE NAP 29, PM 37.4",CALISTOGA,California,94515,3387,Other,1900,,13546.9,,,10.5,0%,0,46222.1,,,"TUBBS LANE NAP 29, PM 37.4
CALISTOGA, California 94515
"
CAL TRANS ,California Department of Transportation,1386706,CASTELLA SANDHOUSE,12/31/2014,HWY 5 PM66.9,UNINCORPORATED - SHA CO,California,96003,2231,Other,1960,,883.8,,,,0%,0,3015.5,,,"HWY 5 PM66.9
UNINCORPORATED - SHA CO, California 96003
"
CAL TRANS ,California Department of Transportation,1386708,CHESTER MAINTENANCE STATION,12/31/2014,"1187 HWY 36, PM 6.6",CHESTER,California,96020,6755,Other,1900,,91769.9,,,585.1,0%,0,313118.8,,,"1187 HWY 36, PM 6.6
CHESTER, California 96020
"
CAL TRANS ,California Department of Transportation,1386712,COULTERVILLE MAINTENANCE STATION,12/31/2014,HIGHWAY 132 AND 49,COULTERVILLE,California,95311,4580,Other,1900,,29864.6,,,8,0%,0,101897.9,,,"HIGHWAY 132 AND 49
COULTERVILLE, California 95311
"
CAL TRANS ,California Department of Transportation,1386718,GIBSON MAINTENANCE STATION,12/31/2014,25305 GIBSON ROAD; HWY 53.3,Chester,California,96051,9002,Other,1900,,91769.9,,,82.1,0%,0,313118.8,,,"25305 GIBSON ROAD; HWY 53.3
Chester, California 96051
"
CAL TRANS ,California Department of Transportation,1386724,KYBURZ MAINTENANCE STATION,12/31/2014,"1/2 MI W OF KYBURZ,  1/4 MILE NORTH OF ROUTE 50",KYBURZ,California,95720,12853,Other,1900,,91056.9,,,164.2,0%,0,310686.2,,,"1/2 MI W OF KYBURZ, 1/4 MILE NORTH OF ROUTE 50
KYBURZ, California 95720
"
CAL TRANS ,California Department of Transportation,1386739,SEIAD VALLEY MAINTENANCE STATION,12/31/2014,14 DIAMOND J RD; OFF HWY 96 PM 60.8,SEIAD VALLEY,California,96086,3256,Other,1900,,954,,,93.9,0%,0,3255,,,"14 DIAMOND J RD; OFF HWY 96 PM 60.8
SEIAD VALLEY, California 96086
"
CAL TRANS ,California Department of Transportation,1386747,TAHOE CITY MAINTENANCE STATION,12/31/2014,551 NELSON AVE,TAHOE CITY,California,96145,13623,Other,1953,,99159.6,,,403.4,0%,0,338332.6,,,"551 NELSON AVE
TAHOE CITY, California 96145
"
CAL TRANS ,California Department of Transportation,1386749,WEAVERVILLE MAINTENANCE STATION,12/31/2014, MEMORIAL DRIVE; OFF HWY 299 PM 51.2,WEAVERVILLE,California,96093,8593,Other,1900,,61600.2,,,211.7,0%,0,210179.9,,,"MEMORIAL DRIVE; OFF HWY 299 PM 51.2
WEAVERVILLE, California 96093
"
CAL TRANS ,California Department of Transportation,1386751,WHITMORE MAINTENANCE STATION,12/31/2014,I - 80 (4mi JEO Baxter) P.O. Box 1193,Emigrant Gap,California,95701,56816,Other,1900,,283032,,,366.9,0%,0,965705.2,,,"I - 80 (4mi JEO Baxter) P.O. Box 1193
Emigrant Gap, California 95701
"
CAL TRANS ,California Department of Transportation,1386757,BODEGA BAY MAINTENANCE STATION,12/31/2014,"1/2 MI NW OF BODEGA  BAY, COASTAL HWY 1",BODEGA BAY,California,94923,2037,Other,1900,,,,,,,,,,,"1/2 MI NW OF BODEGA BAY, COASTAL HWY 1
BODEGA BAY, California 94923
"
CAL TRANS ,California Department of Transportation,1386759,COLUSA MAINTENANCE STATION,12/31/2014,1401 WILL SOUTH GREEN RD,COLUSA,California,95932,9766,Other,1900,,51159.8,6625.86654,,206.7,0%,0,837143.9,,,"1401 WILL SOUTH GREEN RD
COLUSA, California 95932
"
CAL TRANS ,California Department of Transportation,1386761,CRESTVIEW MAINTENANCE STATION,12/31/2014,48 MILES NORTH OF BISHOP ON US 395 MNO 395,CRESTVIEW,California,93529,7543,Other,1900,,32816.4,,,46.9,0%,0,111969.6,,,"48 MILES NORTH OF BISHOP ON US 395 MNO 395
CRESTVIEW, California 93529
"
CAL TRANS ,California Department of Transportation,1386767,FRAZIER MOUNTAIN PARKSAND/SALT STORAGE,12/31/2014,SW CORNER OF LEBEC AND FRAZIER MTN PARK RD,UNINCORPORATED - LA CO,California,93243,6000,Other,1900,,,,,,,,,,,"SW CORNER OF LEBEC AND FRAZIER MTN PARK RD
UNINCORPORATED - LA CO, California 93243
"
CAL TRANS ,California Department of Transportation,1386769,GEYSERVILLE MAINTENANCE STATION,12/31/2014,"GEYSERVILLE RD, N OF CANYON RD",GEYSERVILLE,California,95441,3413,Other,1900,,11963.3,60.9465711,,92,0%,0,46913.5,,,"GEYSERVILLE RD, N OF CANYON RD
GEYSERVILLE, California 95441
"
CAL TRANS ,California Department of Transportation,1386771,GRASS LAKE MAINTENANCE STATION,12/31/2014,21131 HWY 97 PM 20.2,UNINCORPORATED - SIS CO,California,96094,9470,Other,1969,,51880.2,,,117.3,0%,0,177015.2,,,"21131 HWY 97 PM 20.2
UNINCORPORATED - SIS CO, California 96094
"
CAL TRANS ,California Department of Transportation,1386777,HILT SANDHOUSE,12/31/2014,HWY 5 PM 69.7,UNINCORPORATED - SIS CO,California,96067,2712,Other,1960,,3660,,,,0%,0,12487.9,,,"HWY 5 PM 69.7
UNINCORPORATED - SIS CO, California 96067
"
CAL TRANS ,California Department of Transportation,1386779,LEMON COVE MAINTENANCE STATION,12/31/2014,33685 COUNTY RD 248,LEMONCOVE,California,93244,2901,Other,1900,,2736.1,,,141.1,0%,0,9335.5,,,"33685 COUNTY RD 248
LEMONCOVE, California 93244
"
CAL TRANS ,California Department of Transportation,1386783,MCKITTRICK MAINTENANCE STATION,12/31/2014,"HWY 33, 1/4 MI WEST  OF HWY 58",MC KITTRICK,California,93251,2088,Other,1900,,1668.7,,,109.2,0%,0,5693.5,,,"HWY 33, 1/4 MI WEST OF HWY 58
MC KITTRICK, California 93251
"
CAL TRANS ,California Department of Transportation,1386785,MIDPINES MAINTENANCE STATION,12/31/2014,6610 HIGHWAY 140,MIDPINES,California,95345,11148,Other,1900,,74295,,,82.1,0%,0,253494.7,,,"6610 HIGHWAY 140
MIDPINES, California 95345
"
CAL TRANS ,California Department of Transportation,1386821,BURNEY MAINTENANCE STATION,12/31/2014,"37334 MAIN ST; HWY 299, PM 75.6",BURNEY,California,96013,8112,Other,1900,27493,18773,6170.12498,,1532.3,59.42373%,27493,774872.2,,,"37334 MAIN ST; HWY 299, PM 75.6
BURNEY, California 96013
"
CAL TRANS ,California Department of Transportation,1386823,BURNT MILL MAINTENANCE STATION,12/31/2014,28172   HIGHWAY 18,LK ARROWHEAD,California,92352,9743,Other - Services,1960,,93018.6,2629.0001,,82.4,0%,0,580279.5,,,"28172 HIGHWAY 18
LK ARROWHEAD, California 92352
"
CAL TRANS ,California Department of Transportation,1386827,CAMBRIA MAINTENANCE STATION,12/31/2014,5   GREEN VALLEY RD,CAMBRIA,California,93428,8538,Other,1960,,35605.8,954.99987,,46.9,0%,0,216986.9,,,"5 GREEN VALLEY RD
CAMBRIA, California 93428
"
CAL TRANS ,California Department of Transportation,1386829,CEDAR PASS SANDHOUSE,12/31/2014,HWY 299 PM 50.2,UNINCORPORATED - MOD CO,California,96006,1500,Other,1960,,2107.8,,,,0%,0,7191.8,,,"HWY 299 PM 50.2
UNINCORPORATED - MOD CO, California 96006
"
CAL TRANS ,California Department of Transportation,1386837,GARBERVILLE MAINTENANCE STATION,12/31/2014,1500 REDWOOD DRIVE,GARBERVILLE,California,95542,6307,Other,1990,,59968,,,187.2,0%,0,204610.7,,,"1500 REDWOOD DRIVE
GARBERVILLE, California 95542
"
CAL TRANS ,California Department of Transportation,1386839,GREENVILLE WYE SANDHOUSE,12/31/2014,HWY 70 PM 33.0,Quincy,California,96122,2122,Other,1900,,5413.4,,,,0%,0,18470.5,,,"HWY 70 PM 33.0
Quincy, California 96122
"
CAL TRANS ,California Department of Transportation,1386841,SAN GABRIEL ELECTRICAL MAINTENANCE STATION,12/31/2014,8555 EAST HELLMAN AVE,ROSEMEAD,California,91755,934,Other - Technology/Science,1900,,2250.9,,,1019.7,0%,0,7680.1,,,"8555 EAST HELLMAN AVE
ROSEMEAD, California 91755
"
CAL TRANS ,California Department of Transportation,1386843,JUNCTION 44/36 SAND STORAGE,12/31/2014," ON HWY 44, 3 MILES  WEST OF JCT ROUTES 36 AND 44",UNINCORPORATED - LAS CO,California,96130,6100,Other,1963,,4903.8,,,,0%,0,16731.8,,,"ON HWY 44, 3 MILES WEST OF JCT ROUTES 36 AND 44
UNINCORPORATED - LAS CO, California 96130
"
CAL TRANS ,California Department of Transportation,1386847,LEBEC MAINTENANCE STATION 1,12/31/2014,36280   GOLDEN STATE HWY,LEBEC,California,93243,9000,Other,1960,31911,29199.2,10199.00155,,333.4,52.21874%,31911,1228408.3,,,"36280 GOLDEN STATE HWY
LEBEC, California 93243
"
CAL TRANS ,California Department of Transportation,1386849,MINARET SATELLITE,12/31/2014,3 MI WEST OF MAMMOTH RTE 203,MAMMOTH LAKES,California,93546,6130,Other - Services,1900,,47632.3,,,23.5,0%,0,162521.5,,,"3 MI WEST OF MAMMOTH RTE 203
MAMMOTH LAKES, California 93546
"
CAL TRANS ,California Department of Transportation,1386851,MINERAL MAINTENANCE STATION,12/31/2014,HWY 36 PM 82.2 WEST OF MINERAL,MINERAL,California,96063,14924,Other,1900,,37142,,,129.4,0%,0,126728.5,,,"HWY 36 PM 82.2 WEST OF MINERAL
MINERAL, California 96063
"
CAL TRANS ,California Department of Transportation,1386855,PLACERVILLE MAINTENANCE STATION,12/31/2014,3065 BLAIR LANE,PLACERVILLE,California,95667,10035,Other,1900,,120022.3,,,231.1,0%,0,409516.2,,,"3065 BLAIR LANE
PLACERVILLE, California 95667
"
CAL TRANS ,California Department of Transportation,1386861,SIERRAVILLE MAINTENANCE STATION,12/31/2014," HWY 89, 1/2 MI SOUTH  OF JUNCTION 49 AND 89",SIERRAVILLE,California,96126,12434,Other,1959,,105880.8,,,0,0%,0,361265.3,,,"HWY 89, 1/2 MI SOUTH OF JUNCTION 49 AND 89
SIERRAVILLE, California 96126
"
CAL TRANS ,California Department of Transportation,1386863,STOCKTON LANDSCAPE,12/31/2014,312 SO LINCOLN STREET,STOCKTON,California,95206,1200,Other,1900,,17538.1,59.33333444,,82.1,0%,0,65773.4,,,"312 SO LINCOLN STREET
STOCKTON, California 95206
"
CAL TRANS ,California Department of Transportation,1386865,SUSANVILLE MAINTENANCE STATION,12/31/2014,"471-800 DIANE DR; OFF HWY 395, PM 60.3",SUSANVILLE,California,96130,7890,Other,1900,,264363,,,447.6,0%,0,902006.6,,,"471-800 DIANE DR; OFF HWY 395, PM 60.3
SUSANVILLE, California 96130
"
CAL TRANS ,California Department of Transportation,1386873,WILLOW CREEK SAND STORAGE,12/31/2014, 5 MILES WEST OF  PORTOLA ON HWY 70,UNINCORPORATED - PLU CO,California,96122,3280,Other,1961,,1068,,,,0%,0,3644,,,"5 MILES WEST OF PORTOLA ON HWY 70
UNINCORPORATED - PLU CO, California 96122
"
CAL TRANS ,California Department of Transportation,1386875,WOODFORDS MAINTENANCE STATION,12/31/2014,18935 HIGHWAY 88,WOODFORDS,California,96120,11918,Other,1944,,,,,93.9,,,,,,"18935 HIGHWAY 88
WOODFORDS, California 96120
"
CAL TRANS ,California Department of Transportation,1386883,COARSEGOLD MAINTENANCE STATION,12/31/2014,35500 STATE HIGHWAY 41,COARSEGOLD,California,93614,3888,Other,1900,,45510.9,,,129,0%,0,155283.2,,,"35500 STATE HIGHWAY 41
COARSEGOLD, California 93614
"
CAL TRANS ,California Department of Transportation,1386895,GLENNVILLE MAINTENANCE STATION,12/31/2014,HWY 155 15 MI W OF GLENNVILLE,GLENNVILLE,California,93226,8216,Other,1900,,4223.1,,,23.5,0%,0,14409.1,,,"HWY 155 15 MI W OF GLENNVILLE
GLENNVILLE, California 93226
"
CAL TRANS ,California Department of Transportation,1386897,HALLELUJAH JCT SANDHOUSE,12/31/2014,HWY 70 PM 3.6,UNINCORPORATED - LAS CO,California,96130,1500,Other,1960,,8761.8,,,,0%,0,29895.3,,,"HWY 70 PM 3.6
UNINCORPORATED - LAS CO, California 96130
"
CAL TRANS ,California Department of Transportation,1386899,HAYFORK MAINTENANCE STATION,12/31/2014,EAST OF  RTE 3 ON MORGAN HILL RD,HAYFORK,California,96041,3240,Other,1900,,36559.8,,,97.4,0%,0,124742,,,"EAST OF RTE 3 ON MORGAN HILL RD
HAYFORK, California 96041
"
CAL TRANS ,California Department of Transportation,1386903,"Lake Henshaw, Santa Ysabel, Maintenance",12/31/2014,HWY 79 W/S .5N 76  D,SANTA YSABEL,California,92070,4622,Other,1936,,22200,,,176,0%,0,75746.4,,,"HWY 79 W/S .5N 76 D
SANTA YSABEL, California 92070
"
CAL TRANS ,California Department of Transportation,1386907,LIVERMORE MAINTENANCE STATION,12/31/2014,6153 SOUTH FRONT ROAD,LIVERMORE,California,94550,3636,Other,1900,,44332.7,810.060584,,210.6,0%,0,232269.1,,,"6153 SOUTH FRONT ROAD
LIVERMORE, California 94550
"
CAL TRANS ,California Department of Transportation,1386909,LONG BARN MAINTENANCE STATION,12/31/2014,25860 SUGAR PINE DRIVE,LONG BARN,California,95335,8849,Other,1900,,72953.2,,,82.3,0%,0,248916.2,,,"25860 SUGAR PINE DRIVE
LONG BARN, California 95335
"
CAL TRANS ,California Department of Transportation,1386913,MENDOTA MAINTENANCE STATION,12/31/2014,PO BOX 65,MENDOTA,California,93640,2676,Other,1900,,28735.7,494.3749797,,21.3,0%,0,147483.7,,,"PO BOX 65
MENDOTA, California 93640
"
CAL TRANS ,California Department of Transportation,1386921,NEWELL MAINTENANCE STATION,12/31/2014,301 COUNTY RD 176; OFF HWY 139 PM 44.8,NEWELL,California,96134,5765,Other,1900,,30480,,,3.6,0%,0,103997.8,,,"301 COUNTY RD 176; OFF HWY 139 PM 44.8
NEWELL, California 96134
"
CAL TRANS ,California Department of Transportation,1386927,PULGA MAINTENANCE STATION,12/31/2014,13756 HWY 70; PM 42.1,Oroville,California,95980,3500,Other,1900,,54849,,,82.1,0%,0,187144.9,,,"13756 HWY 70; PM 42.1
Oroville, California 95980
"
CAL TRANS ,California Department of Transportation,1386929,SALT CREEK SAND STORAGE,12/31/2014,RTE 5 AT SALT CREEK,Lakehead,California,96003,4100,Other,1900,,5321.5,,,,0%,0,18157.1,,,"RTE 5 AT SALT CREEK
Lakehead, California 96003
"
CAL TRANS ,California Department of Transportation,1386935,SHOSHONE MAINTENANCE STATION,12/31/2014,JCT OF HIGHWAY 127 AND HIGHWAY 128,SHOSHONE,California,92384,5234,Other,1900,35749,38994.4,,,129,47.829%,35749,255024.4,,,"JCT OF HIGHWAY 127 AND HIGHWAY 128
SHOSHONE, California 92384
"
CAL TRANS ,California Department of Transportation,1386937,SKYLONDA STORAGE,12/31/2014,SKYLINE BLVD NORTH OF LA HONDA RD.,WOODSIDE,California,94062,2633,Other,1900,,1569.4,,,,0%,0,5354.6,,,"SKYLINE BLVD NORTH OF LA HONDA RD.
WOODSIDE, California 94062
"
CAL TRANS ,California Department of Transportation,1386949,CANYON DAM SAND/SALT STORAGE,12/31/2014,HWY89 PM 29.3,Canyon Dam,California,96122,1500,Self-Storage Facility,1900,,553.3,,,,0%,0,1887.7,,,"HWY89 PM 29.3
Canyon Dam, California 96122
"
CAL TRANS ,California Department of Transportation,1386953,BRACUT MAINTENANCE STATION,12/31/2014,6100 HIGHWAY 101 NORTH,EUREKA,California,95501,27941,Other - Services,1900,72562,,9316.318657,,184.8,100%,72562,1179213.4,,,"6100 HIGHWAY 101 NORTH
EUREKA, California 95501
"
CAL TRANS ,California Department of Transportation,1386961,IDLEWILD MAINTENANCE STATION,12/31/2014,HIGHWAY 199 PM 28.2,GASQUET,California,95543,8776,Other,1986,,57600,,,141.1,0%,0,196531.2,,,"HIGHWAY 199 PM 28.2
GASQUET, California 95543
"
CAL TRANS ,California Department of Transportation,1386963,KINGVALE MAINTENANCE STATION,12/31/2014,"ROUTE 80, 1/2 MILE  EAST OF KINGVALE EXIT",SODA SPRINGS,California,95728,82440,Other,1900,,519298.1,,,305,0%,0,1771845.2,,,"ROUTE 80, 1/2 MILE EAST OF KINGVALE EXIT
SODA SPRINGS, California 95728
"
CAL TRANS ,California Department of Transportation,1386967,LOST HILLS MAINTENANCE STATION (SATELLITE),12/31/2014,SW CORNER OF HWY 46 AND MARTIN AVE,LOST HILLS,California,93249,1092,Other,1900,,2585.1,,,25.4,0%,0,8820.4,,,"SW CORNER OF HWY 46 AND MARTIN AVE
LOST HILLS, California 93249
"
CAL TRANS ,California Department of Transportation,1386969,MCGEE MAINTENANCE STATION,12/31/2014,35MILES NORTH OF BISHOP ON US 395 MNO 395,MAMMOTH LAKES,California,93546,3324,Other - Utility,1964,,176890.5,,,129,0%,0,603550.4,,,"35MILES NORTH OF BISHOP ON US 395 MNO 395
MAMMOTH LAKES, California 93546
"
CAL TRANS ,California Department of Transportation,1386971,MCCLOUD SAND HOUSE,12/31/2014," HIGHWAY 89, 1 MILE  EAST OF MCCLOUD",MCCLOUD,California,96067,4080,Other,1960,,2316,,,,0%,0,7902.2,,,"HIGHWAY 89, 1 MILE EAST OF MCCLOUD
MCCLOUD, California 96067
"
CAL TRANS ,California Department of Transportation,1386977,PINE GROVE MAINTENANCE STATION,12/31/2014,19587 HIGHWAY 88,PINE GROVE,California,95665,8705,Other,1900,,41629.8,,,186.1,0%,0,142040.9,,,"19587 HIGHWAY 88
PINE GROVE, California 95665
"
CAL TRANS ,California Department of Transportation,1386983,ALTAVILLE OFFICE BUILDING,12/31/2014,98 SO. MAIN STREET,Angels Camp,California,95222,2000,Other,1900,,18250.2,,,,0%,0,62269.5,,,"98 SO. MAIN STREET
Angels Camp, California 95222
"
CAL TRANS ,California Department of Transportation,1386989,BRIDGEVILLE MAINTENANCE STATION,12/31/2014,"26360 HWY 36, PO Box 128, Bridgeville,",BRIDGEVILLE,California,95526,176,Other - Services,1900,,32279.3,,,140.8,0%,0,110137.1,,,"26360 HWY 36, PO Box 128, Bridgeville,
BRIDGEVILLE, California 95526
"
CAL TRANS ,California Department of Transportation,1386991,DOWNIEVILLE MAINTENANCE STATION,12/31/2014,19801 HWY 49 / PO BOX 626,DOWNIEVILLE,California,95936,10892,Other - Services,1900,,67902.5,,,152.5,0%,0,231683.5,,,"19801 HWY 49 / PO BOX 626
DOWNIEVILLE, California 95936
"
CAL TRANS ,California Department of Transportation,1386993,INYOKERN MAINTENANCE STATION,12/31/2014,SW CORNER OF INY KERN RD AND RED ROCK INYO,INYOKERN,California,93527,3040,Other - Services,1972,,88603.7,,,796.2,0%,0,302315.9,,,"SW CORNER OF INY KERN RD AND RED ROCK INYO
INYOKERN, California 93527
"
CAL TRANS ,California Department of Transportation,1386999,WILLOWS MAINTENANCE STATION,12/31/2014,939 N HUMBOLDT COUNTY RD,WILLOWS,California,95988,3376,Other - Services,1900,,26141,1136.786222,,148.8,0%,0,202871.6,,,"939 N HUMBOLDT COUNTY RD
WILLOWS, California 95988
"
CAL TRANS ,California Department of Transportation,3928532,04 Oakland Equipment Sub-shop,12/31/2014,Bay Bridge Toll Plaza,Oakland,California,94607,17360,Other - Utility,1938,,,,,,,,,,,"Bay Bridge Toll Plaza
Oakland, California 94607
"
CAL TRANS ,California Department of Transportation,1387027,FAWNSKIN MAINTENANCE STATION,12/31/2014,42060 NORTH SHORE DRIVE,FAWNSKIN,California,92333,12630,Other - Services,1961,,0,,,96,,0,0,,,"42060 NORTH SHORE DRIVE
FAWNSKIN, California 92333
"
CAL TRANS ,California Department of Transportation,1387061,Descanso Maintenance Station,12/31/2014,JAPATUL VALLEY E/S  D,ALPINE,California,91901,15863,Other - Services,1971,,43039.8,,,176,0%,0,146851.8,,,"JAPATUL VALLEY E/S D
ALPINE, California 91901
"
CAL TRANS ,California Department of Transportation,1387089,BEECHERS CORNER MAINTENANCE STATION,12/31/2014,1/4 MI SOUTH OF  JUNCTION US 395 AND ROUTE 58,Boron,California,93516,6760,Other,1900,,39485.6,3931.79017,,82.1,0%,0,527903.8,,,"1/4 MI SOUTH OF JUNCTION US 395 AND ROUTE 58
Boron, California 93516
"
CAL TRANS ,California Department of Transportation,1387091,CAJON MAINTENANCE STATION,12/31/2014,14757 STATE HIGHWAY 138,CAJON,California,92407,13139,Other - Services,1900,,208568.7,,,234.6,0%,0,711636.5,,,"14757 STATE HIGHWAY 138
CAJON, California 92407
"
CAL TRANS ,California Department of Transportation,1387093,CAMP ANGELUS MAINTENANCE STATION,12/31/2014,"HWY 38,PM 2017 ~28 MI S BIG BEAR LAKE",ANGELUS OAKS,California,92305,10082,Other - Services,1900,,112020,,,82.1,0%,0,382212.1,,,"HWY 38,PM 2017 ~28 MI S BIG BEAR LAKE
ANGELUS OAKS, California 92305
"
CAL TRANS ,California Department of Transportation,1387097,ESPARTO MAINTENANCE STATION,12/31/2014,"ROUTE 16, YOLO ST",ESPARTO,California,95987,4336,Other - Services,1900,,14797,106.6197511,,83.9,0%,0,61149.2,,,"ROUTE 16, YOLO ST
ESPARTO, California 95987
"
